hour,box_id,layer,box_number,trial,value,x_inches,y_inches,z_inches,exposed_surfaces
8,L2B8,2,8,Trial 2,-1.1,8.0,27.75,25.0,2
8,L2B8,2,8,Trial 3,-1.1,8.0,27.75,25.0,2
8,L2B8,2,8,Trial 4,-0.1,8.0,27.75,25.0,2
8,L2B8,2,8,Trial 5,-0.7,8.0,27.75,25.0,2
8,L2B8,2,8,Trial 6,-0.1,8.0,27.75,25.0,2
8,L2B9,2,9,Trial 2,0.3,24.0,27.75,25.0,2
8,L2B9,2,9,Trial 3,0.0,24.0,27.75,25.0,2
8,L2B9,2,9,Trial 4,-1.0,24.0,27.75,25.0,2
8,L2B9,2,9,Trial 5,-1.1,24.0,27.75,25.0,2
8,L2B9,2,9,Trial 6,0.8,24.0,27.75,25.0,2
8,L2B10,2,10,Trial 2,-1.1,40.0,27.75,25.0,2
8,L2B10,2,10,Trial 3,-1.1,40.0,27.75,25.0,2
8,L2B10,2,10,Trial 4,-0.3,40.0,27.75,25.0,2
8,L2B10,2,10,Trial 5,1.6,40.0,27.75,25.0,2
8,L2B10,2,10,Trial 6,-0.6,40.0,27.75,25.0,2
8,L3B11,3,11,Trial 2,-0.5,11.75,8.0,15.0,2
8,L3B11,3,11,Trial 3,2.1,11.75,8.0,15.0,2
8,L3B11,3,11,Trial 4,-0.9,11.75,8.0,15.0,2
8,L3B11,3,11,Trial 5,-1.7,11.75,8.0,15.0,2
8,L3B11,3,11,Trial 6,-0.5,11.75,8.0,15.0,2
8,L3B12,3,12,Trial 2,-0.7,35.25,8.0,15.0,2
8,L3B12,3,12,Trial 3,-0.8,35.25,8.0,15.0,2
8,L3B12,3,12,Trial 4,-0.1,35.25,8.0,15.0,2
8,L3B12,3,12,Trial 5,-1.6,35.25,8.0,15.0,2
8,L3B12,3,12,Trial 6,0.9,35.25,8.0,15.0,2
8,L3B13,3,13,Trial 2,-1.1,8.0,27.75,15.0,2
8,L3B13,3,13,Trial 3,-1.0,8.0,27.75,15.0,2
8,L3B13,3,13,Trial 4,1.0,8.0,27.75,15.0,2
8,L3B13,3,13,Trial 5,-0.6,8.0,27.75,15.0,2
8,L3B13,3,13,Trial 6,1.7,8.0,27.75,15.0,2
8,L3B14,3,14,Trial 2,0.2,24.0,27.75,15.0,1
8,L3B14,3,14,Trial 3,-0.9,24.0,27.75,15.0,1
8,L3B14,3,14,Trial 4,-0.8,24.0,27.75,15.0,1
8,L3B14,3,14,Trial 5,-1.1,24.0,27.75,15.0,1
8,L3B14,3,14,Trial 6,-0.4,24.0,27.75,15.0,1
8,L3B15,3,15,Trial 2,-0.6,40.0,27.75,15.0,2
8,L3B15,3,15,Trial 3,1.0,40.0,27.75,15.0,2
8,L3B15,3,15,Trial 4,0.0,40.0,27.75,15.0,2
8,L3B15,3,15,Trial 5,-1.1,40.0,27.75,15.0,2
8,L3B15,3,15,Trial 6,2.8,40.0,27.75,15.0,2
8,L4B16,4,16,Trial 3,-0.3,11.75,8.0,5.0,3
8,L4B16,4,16,Trial 4,0.0,11.75,8.0,5.0,3
8,L4B16,4,16,Trial 5,-0.5,11.75,8.0,5.0,3
8,L4B16,4,16,Trial 6,0.2,11.75,8.0,5.0,3
8,L4B17,4,17,Trial 3,0.1,35.25,8.0,5.0,3
8,L4B17,4,17,Trial 4,1.7,35.25,8.0,5.0,3
8,L4B17,4,17,Trial 5,0.0,35.25,8.0,5.0,3
8,L4B17,4,17,Trial 6,1.1,35.25,8.0,5.0,3
8,L4B18,4,18,Trial 3,1.2,8.0,27.75,5.0,3
8,L4B18,4,18,Trial 4,0.1,8.0,27.75,5.0,3
8,L4B18,4,18,Trial 5,-0.2,8.0,27.75,5.0,3
8,L4B18,4,18,Trial 6,2.4,8.0,27.75,5.0,3
8,L4B19,4,19,Trial 3,-0.7,24.0,27.75,5.0,2
8,L4B19,4,19,Trial 4,-0.8,24.0,27.75,5.0,2
8,L4B19,4,19,Trial 5,-0.8,24.0,27.75,5.0,2
8,L4B19,4,19,Trial 6,-0.5,24.0,27.75,5.0,2
8,L4B20,4,20,Trial 3,1.1,40.0,27.75,5.0,3
8,L4B20,4,20,Trial 4,0.4,40.0,27.75,5.0,3
8,L4B20,4,20,Trial 5,0.3,40.0,27.75,5.0,3
8,L4B20,4,20,Trial 6,3.2,40.0,27.75,5.0,3
10,L1B1,1,1,Trial 2,3.3,11.75,31.5,35.0,3
10,L1B1,1,1,Trial 3,2.8,11.75,31.5,35.0,3
10,L1B1,1,1,Trial 5,3.0,11.75,31.5,35.0,3
10,L1B1,1,1,Trial 6,4.4,11.75,31.5,35.0,3
